GeneID	Length	Control-1	Control-2	Control-3	Cys247X.AS-1	Cys247X.AS-2	Cys247X.AS-3	Cys247X-1	Cys247X-2	Cys247X-3
ENSG00000267705	625	0	0	0	0	0	0	0	0	0
ENSG00000267501	740	0	0	0	0	0	0	0	0	0
ENSG00000201598	107	0	0	0	0	0	0	0	0	0
ENSG00000267593	648	0	0	0	0	0	0	0	0	0
ENSG00000199713	134	0	0	0	0	0	0	0	0	0
ENSG00000074657	11951	24509	11023	12134	8219	9044	9016	13648	10234	15020
ENSG00000251870	100	0	0	0	0	0	0	0	0	0
ENSG00000224367	3166	4	1	3	0	0	0	3	1	0
ENSG00000267215	2619	0	0	0	0	0	0	0	0	0
ENSG00000166562	4118	3756	1587	1736	979	878	1958	1236	2006	1741
ENSG00000134443	861	1	0	0	1	1	0	0	3	0
ENSG00000134438	3786	3906	1168	1205	728	974	2061	862	703	924
ENSG00000166569	3545	11	5	7	2	17	31	20	6	7
ENSG00000074695	6070	22830	6317	7749	6199	6413	7117	6355	9003	9064
ENSG00000267677	417	27	4	11	4	11	15	1	12	3
ENSG00000183287	6753	2034	383	787	488	243	142	355	418	479
ENSG00000267000	487	0	0	0	0	0	0	0	0	0
ENSG00000267061	546	0	0	0	0	0	0	0	0	0
ENSG00000267269	542	16	4	3	3	6	3	3	15	23
ENSG00000267774	1081	6	2	9	2	7	1	2	1	3
ENSG00000273664	424	0	0	1	0	0	0	0	0	0
ENSG00000224161	348	0	0	0	0	0	0	0	0	0
ENSG00000267486	418	0	0	0	0	0	0	0	0	0
ENSG00000267669	1114	1	1	0	0	1	0	0	0	0
ENSG00000141682	2235	4867	1230	2430	1546	1358	779	1483	1443	2366
ENSG00000267066	489	0	0	0	0	0	0	0	0	0
ENSG00000267497	1959	6	1	2	2	0	1	0	0	2
ENSG00000239398	294	0	0	0	0	0	0	0	0	0
ENSG00000256704	1150	0	1	0	0	0	1	1	0	0
ENSG00000267462	1762	0	0	0	0	0	0	0	0	0
ENSG00000267742	664	16	8	9	5	1	1	11	3	5
ENSG00000252555	107	0	0	0	0	0	0	0	0	0
ENSG00000267686	942	0	0	0	0	0	0	0	0	0
ENSG00000242060	790	16	6	7	1	3	1	1	1	2
ENSG00000202468	141	0	0	0	0	0	0	0	0	0
ENSG00000267620	1618	0	0	1	0	0	0	0	0	2
ENSG00000267401	995	0	0	0	0	0	0	0	0	0
ENSG00000285681	2316	1	0	2	3	2	2	0	0	0
ENSG00000166603	1714	186	31	63	28	83	39	9	84	40
ENSG00000267400	287	0	0	0	0	0	0	0	0	0
ENSG00000266915	325	0	0	0	0	0	0	0	0	0
ENSG00000267687	541	0	0	0	0	0	0	0	0	0
ENSG00000267382	1692	11	3	7	2	6	4	3	18	18
ENSG00000267098	1762	5	3	11	6	5	3	40	9	5
ENSG00000267153	1255	0	0	0	0	0	0	0	0	0
ENSG00000267513	304	0	0	0	0	0	0	0	0	1
ENSG00000101542	4277	2445	738	1350	1286	1097	2331	2007	944	1418
ENSG00000206769	109	0	0	0	0	0	0	0	0	0
ENSG00000243256	348	1	0	0	0	0	0	0	0	2
ENSG00000267316	610	1	0	1	0	0	0	0	0	0
ENSG00000267279	1421	7	2	3	1	1	1	0	2	0
ENSG00000267175	1156	0	0	0	0	0	0	0	0	1
ENSG00000267038	316	0	0	0	0	0	0	0	0	0
ENSG00000260440	7080	0	0	0	1	0	0	0	0	0
ENSG00000176641	10213	1089	256	401	244	517	236	122	463	236
ENSG00000197563	19003	7785	2761	3246	1829	1795	2462	1872	2358	3466
ENSG00000267597	742	1	0	1	0	0	0	0	0	0
ENSG00000134444	10690	7516	2772	3552	2025	2302	3001	3456	3798	4330
ENSG00000266900	1603	1	3	4	1	2	4	4	4	2
ENSG00000267560	637	0	0	0	0	0	0	0	0	0
ENSG00000141655	8995	214	37	73	58	53	35	49	109	62
ENSG00000199867	102	0	0	0	0	0	0	0	0	0
ENSG00000267341	324	0	0	0	0	0	0	0	1	0
ENSG00000241088	550	0	0	0	0	0	0	1	0	0
ENSG00000267487	259	0	0	0	0	0	0	0	0	0
ENSG00000266920	1099	2	2	2	1	0	0	0	4	2
ENSG00000141664	10213	2810	1369	1385	832	660	1089	1476	1574	2081
ENSG00000278017	407	2	2	0	0	3	4	1	3	1
ENSG00000279236	1303	16	3	8	1	1	0	3	8	13
ENSG00000243549	294	0	0	0	0	0	0	0	0	0
ENSG00000081913	9051	2585	990	1285	1017	842	1009	1241	1156	1418
ENSG00000206746	107	0	0	0	0	0	0	0	0	0
ENSG00000171791	11765	3453	1297	1537	1008	1138	881	3393	2029	2622
ENSG00000267766	207	0	0	0	0	0	0	0	0	0
ENSG00000283125	547	0	0	0	0	0	0	0	0	0
ENSG00000119537	9031	9535	2666	3594	3259	2949	3910	3806	3843	4242
ENSG00000267390	785	141	52	52	36	34	101	28	47	41
ENSG00000119541	4315	6202	2481	2960	1866	1925	2094	3201	3056	4028
ENSG00000267430	1153	0	0	0	1	1	0	0	0	1
ENSG00000206075	3742	1	0	0	1	0	0	0	0	0
ENSG00000269989	418	0	0	0	0	0	0	0	0	0
ENSG00000214318	412	0	0	0	0	0	0	0	0	0
ENSG00000166634	1278	1	0	0	0	1	1	1	0	0
ENSG00000197641	4535	4	1	4	0	1	4	0	12	0
ENSG00000206073	1971	1	0	5	0	0	0	0	0	0
ENSG00000206072	3696	0	0	1	0	1	2	0	0	3
ENSG00000057149	1707	4	1	3	1	0	0	0	0	0
ENSG00000166396	2637	28	7	17	3	7	6	1	8	14
ENSG00000197632	2741	1	1	2	1	2	6	0	3	1
ENSG00000242550	2702	0	0	0	0	1	2	0	0	0
ENSG00000221887	2921	36	28	27	11	18	8	13	18	16
ENSG00000283667	1609	183	61	79	43	55	51	51	70	51
ENSG00000166401	5764	581	189	261	208	277	154	236	385	259
ENSG00000267134	3452	0	0	0	0	0	1	0	0	0
ENSG00000237314	496	0	0	0	0	0	0	0	0	0
ENSG00000179676	2873	44	26	25	6	23	72	19	100	42
ENSG00000266952	3153	0	3	1	1	1	0	0	2	0
ENSG00000275448	198	0	0	0	0	0	0	0	0	0
ENSG00000286800	934	0	0	0	0	0	0	0	1	0
ENSG00000263863	242	0	0	0	0	0	0	0	0	0
ENSG00000264131	189	0	0	0	0	0	0	0	0	0
ENSG00000264232	1269	0	0	0	0	0	0	0	0	0
ENSG00000265217	1231	0	0	0	0	0	0	0	0	0
ENSG00000081138	14528	212	89	134	115	154	147	6	137	46
ENSG00000263720	792	5	1	2	0	0	1	0	1	0
ENSG00000263622	312	0	0	0	0	0	0	0	0	0
ENSG00000264685	898	0	0	0	0	0	0	0	0	0
ENSG00000071991	6864	937	573	332	164	439	1591	33	2005	418
ENSG00000238680	107	0	0	0	0	0	0	0	0	0
ENSG00000263354	103	0	0	1	0	0	0	0	0	0
ENSG00000264054	141	0	0	0	0	0	0	0	0	0
ENSG00000265936	173	0	0	0	0	1	0	0	0	0
ENSG00000260578	3176	156	90	68	28	62	67	86	57	102
ENSG00000171451	9266	5119	2269	3374	1398	2994	1368	4337	3243	5150
ENSG00000263424	3305	1	1	3	0	1	0	1	1	0
ENSG00000265533	2991	19	3	8	0	2	1	9	9	12
ENSG00000264040	331	0	0	0	0	0	0	0	0	0
ENSG00000263594	629	0	0	0	0	0	0	0	0	0
ENSG00000265472	318	0	0	0	0	0	0	0	0	0
ENSG00000264104	2484	0	0	1	0	0	0	0	0	0
ENSG00000265555	2149	0	0	0	0	0	0	0	0	0
ENSG00000265240	1297	0	0	0	0	0	0	0	2	0
ENSG00000264634	440	0	0	0	0	0	0	0	2	0
ENSG00000264869	876	0	0	0	0	0	0	0	0	0
ENSG00000287907	3361	0	0	1	1	1	0	2	0	0
ENSG00000264699	1387	0	0	0	0	0	0	0	0	0
ENSG00000260747	442	26	5	14	6	10	3	2	13	11
ENSG00000265425	755	0	0	0	0	0	0	0	0	0
ENSG00000263355	927	0	0	0	0	0	0	0	0	0
ENSG00000264697	154	0	0	0	0	0	1	0	0	0
ENSG00000166479	7447	8766	3956	5048	2533	3128	3829	4628	4811	7493
ENSG00000150636	5805	633	184	265	210	199	209	202	143	214
ENSG00000276092	479	7	1	5	2	4	1	1	4	1
ENSG00000263637	302	0	0	0	0	0	0	0	0	0
ENSG00000207072	107	1	0	0	0	0	0	0	0	0
ENSG00000264444	512	0	0	0	0	0	0	0	0	0
ENSG00000264472	559	0	0	0	0	0	0	0	0	0
ENSG00000273584	552	3	5	2	0	0	0	0	1	0
ENSG00000264236	658	0	0	0	0	0	0	0	0	0
ENSG00000264705	2074	0	0	0	0	0	1	0	0	0
ENSG00000285748	3249	1	4	0	0	0	3	2	2	1
ENSG00000278532	524	27	7	9	7	3	19	9	4	2
ENSG00000206052	9554	4077	854	1419	1767	1009	909	2152	1140	680
ENSG00000264845	612	0	1	0	0	0	0	0	0	0
ENSG00000265643	432	0	0	0	0	0	0	0	0	0
ENSG00000279221	3577	2	0	4	1	0	0	2	0	2
ENSG00000266840	483	0	0	0	0	0	0	0	0	0
ENSG00000150637	13659	76	25	29	9	9	14	26	47	42
ENSG00000176225	19104	1807	826	946	632	550	841	732	953	1343
ENSG00000287646	2554	22	4	6	2	6	5	9	2	4
ENSG00000170677	5839	6854	2481	2943	2064	2169	2390	3216	2751	3374
ENSG00000266258	1040	16	12	16	7	9	18	6	12	16
ENSG00000266304	384	1	0	0	0	1	0	0	0	0
ENSG00000266278	2637	0	0	0	0	0	0	0	0	0
ENSG00000265698	337	0	0	0	0	0	0	0	0	0
ENSG00000214255	895	2	2	1	1	0	0	2	0	2
ENSG00000278971	1576	46	12	16	4	3	6	5	6	3
ENSG00000286642	4469	0	0	0	0	0	0	0	0	0
ENSG00000239748	282	0	0	0	0	0	0	0	0	0
ENSG00000263417	470	0	0	0	0	0	0	0	0	0
ENSG00000265781	374	0	0	0	0	0	0	0	0	0
ENSG00000265639	847	0	0	0	0	0	0	0	0	0
ENSG00000287693	5720	0	0	0	0	1	0	0	0	0
ENSG00000265484	1709	0	0	0	0	0	0	0	0	0
ENSG00000263733	1018	0	0	0	0	0	0	0	0	0
ENSG00000260676	3105	0	0	0	0	0	0	0	0	0
ENSG00000264388	348	0	0	0	0	0	0	0	0	0
ENSG00000265946	378	0	0	0	0	0	1	0	0	0
ENSG00000265352	1101	0	0	0	0	0	0	0	0	0
ENSG00000260457	613	0	0	0	0	0	0	0	0	0
ENSG00000265995	287	0	0	0	0	0	0	0	0	0
ENSG00000271313	304	0	0	0	0	0	0	0	0	0
ENSG00000141668	5483	64	7	32	1	133	0	0	12	0
ENSG00000264315	956	1	2	0	0	0	0	0	2	2
ENSG00000166342	8901	32	4	16	47	119	81	0	6	2
ENSG00000265579	2206	0	0	0	0	0	0	0	0	0
ENSG00000252598	100	0	0	0	0	0	0	0	0	0
ENSG00000263750	62	0	0	0	0	0	0	0	0	0
ENSG00000263958	3177	1	0	2	2	1	2	0	0	0
ENSG00000263711	9518	2	0	0	3	0	0	237	1290	1312
ENSG00000261780	2493	0	0	0	0	0	3	1	0	0
ENSG00000265380	555	0	0	0	0	0	0	3	0	3
ENSG00000241866	298	0	0	0	0	0	0	0	0	0
ENSG00000263655	493	0	0	0	0	0	0	0	0	0
ENSG00000278902	693	0	0	0	0	0	0	0	0	0
ENSG00000287314	891	0	0	0	0	0	0	0	0	0
ENSG00000141665	6223	701	264	336	122	215	208	158	153	303
ENSG00000075336	5197	2447	976	1265	782	804	1273	859	1389	1646
ENSG00000260569	1463	0	0	1	0	0	0	0	0	0
ENSG00000243856	298	0	0	0	0	0	0	0	0	0
ENSG00000166347	9271	2846	1035	1142	832	959	1477	1121	1352	1620
ENSG00000286529	1467	38	15	15	6	5	9	6	15	11
ENSG00000206043	5103	0	0	3	1	0	0	0	0	1
ENSG00000235297	414	16	6	7	1	1	1	4	6	6
ENSG00000259779	2339	0	0	0	0	0	0	0	1	0
ENSG00000187773	3843	46	5	29	55	79	117	9	65	33
ENSG00000287689	2934	0	0	0	0	0	0	0	0	0
ENSG00000133313	11822	16158	4714	6258	5200	4046	5549	4639	6629	6724
ENSG00000276934	483	10	3	2	0	5	7	4	5	9
ENSG00000150656	7117	4075	436	1426	1879	1434	2756	238	2584	513
ENSG00000264340	331	0	0	0	1	0	0	1	0	0
ENSG00000264247	5411	2946	886	1306	750	942	1249	922	1066	1061
ENSG00000215421	12190	3048	1075	1258	855	1083	961	1330	1476	1420
ENSG00000278607	555	0	0	2	0	0	0	0	0	0
ENSG00000273669	663	3	0	1	1	0	1	0	0	0
ENSG00000283452	147	0	0	0	0	0	0	0	0	0
ENSG00000278911	2674	0	0	0	0	0	0	0	0	0
ENSG00000285915	779	0	0	0	0	0	0	0	0	0
ENSG00000180011	7943	4872	2127	2330	1278	1697	2479	2359	2181	2804
ENSG00000179981	8281	3723	1129	1420	1154	1094	2048	1722	1810	1453
ENSG00000276993	541	2	5	3	0	1	1	0	0	0
ENSG00000264116	2757	14	4	7	2	14	4	3	5	5
ENSG00000206026	4009	0	1	0	0	0	0	0	0	0
ENSG00000266774	748	0	0	0	0	0	0	0	0	0
ENSG00000287281	5372	101	36	58	35	34	60	11	58	22
ENSG00000286603	1022	3	1	0	0	0	0	0	1	0
ENSG00000287295	954	28	14	10	12	14	29	4	19	11
ENSG00000287993	1002	0	0	0	0	0	0	0	0	0
ENSG00000261194	2404	0	0	0	0	0	0	0	0	0
ENSG00000266460	597	0	0	0	0	0	0	0	0	0
ENSG00000275827	169	0	0	0	0	0	0	0	0	0
ENSG00000264108	211	0	0	0	0	0	0	0	0	0
ENSG00000263547	4114	0	0	0	0	0	0	0	0	0
ENSG00000266743	464	0	0	0	0	0	0	0	0	0
ENSG00000264260	1654	0	0	0	0	0	0	0	0	0
ENSG00000264595	594	0	0	0	0	0	0	0	0	0
ENSG00000266014	1817	0	0	0	0	0	0	0	0	0
ENSG00000265717	598	0	0	0	0	0	0	0	0	1
ENSG00000264212	922	0	0	0	0	0	0	0	0	0
ENSG00000266614	462	0	0	0	0	0	0	0	0	0
ENSG00000101493	8777	4531	1637	2172	1460	1566	1663	1304	1338	1377
ENSG00000263982	398	0	0	0	0	0	0	0	0	0
ENSG00000280205	3765	1	1	1	0	0	0	0	0	0
ENSG00000265778	1574	28	4	6	4	7	8	14	7	13
ENSG00000275763	2076	34	10	13	23	7	24	12	13	10
ENSG00000266256	14961	51	15	27	17	26	30	20	66	34
ENSG00000286090	752	0	0	1	0	0	0	0	1	0
ENSG00000266312	1969	0	0	0	0	0	0	0	1	0
ENSG00000276397	2604	0	0	0	0	0	0	0	0	0
ENSG00000265934	478	0	0	0	0	0	0	0	0	0
ENSG00000265836	537	0	0	0	0	0	1	0	0	0
ENSG00000265626	182	0	0	0	0	0	0	0	0	0
ENSG00000264278	1295	99	36	37	23	36	41	34	30	57
ENSG00000252097	111	0	0	1	0	0	0	0	0	0
ENSG00000278107	586	32	17	18	16	9	30	17	32	18
ENSG00000130856	8926	2802	1188	1378	875	915	977	1385	1272	1883
ENSG00000244229	460	0	0	0	0	0	2	0	0	0
ENSG00000275355	265	0	0	0	0	0	0	0	0	0
ENSG00000265261	2747	0	0	1	0	3	1	2	0	0
ENSG00000266844	2478	5	7	3	1	0	2	4	2	6
ENSG00000197971	18615	7228	2280	2490	1985	1796	3298	3054	4430	3876
ENSG00000279811	3998	4	0	1	0	3	2	0	0	9
ENSG00000287680	1640	0	0	0	0	0	0	0	0	0
ENSG00000275178	361	0	0	0	0	0	4	1	3	0
ENSG00000279433	2254	7	2	2	2	2	4	3	6	7
ENSG00000278330	3125	3	1	3	3	2	1	10	2	3
ENSG00000265844	560	0	0	0	0	0	0	0	0	0
ENSG00000166573	10299	16	11	11	3	2	5	50	40	28
ENSG00000264015	843	25	4	8	4	10	8	27	14	15
ENSG00000199392	127	0	0	0	0	0	0	0	0	0
ENSG00000264736	1990	0	0	3	0	0	0	0	0	0
ENSG00000264693	661	3	0	1	1	1	0	0	1	0
ENSG00000271702	275	0	0	0	0	0	0	0	0	0
ENSG00000286727	1786	0	0	0	0	0	0	0	0	0
ENSG00000252260	104	0	0	0	0	0	0	0	0	0
ENSG00000265843	4449	0	0	0	0	0	0	0	0	0
ENSG00000264334	788	0	0	0	0	0	0	0	0	0
ENSG00000199728	107	0	0	0	0	0	0	0	0	0
ENSG00000266213	2727	0	0	0	0	0	0	0	0	0
ENSG00000265644	573	0	0	0	0	0	0	0	0	0
ENSG00000265378	397	0	0	0	0	0	0	0	0	0
ENSG00000201723	94	0	0	0	0	0	0	0	0	0
ENSG00000266273	399	0	0	0	0	0	0	0	0	0
ENSG00000266586	179	0	0	0	0	0	0	0	0	0
ENSG00000265101	523	0	0	0	0	0	0	0	0	0
ENSG00000287758	1245	0	0	0	0	0	0	0	0	0
ENSG00000263146	1732	3	0	7	12	4	7	0	5	2
ENSG00000256463	7397	17	1	42	44	9	15	0	5	3
ENSG00000166377	14934	4392	1497	1950	1510	1465	1833	1794	1847	2269
ENSG00000279416	1302	2	0	0	0	0	0	0	1	0
ENSG00000267655	714	75	28	28	28	23	35	41	56	38
ENSG00000279474	2167	1	2	1	0	0	0	1	0	1
ENSG00000286245	3913	0	0	0	0	0	0	0	0	0
ENSG00000267628	728	0	0	0	0	0	0	0	0	0
ENSG00000267015	502	0	0	0	0	0	0	0	0	0
ENSG00000279077	2110	4	5	5	0	2	0	5	2	5
ENSG00000131196	9068	2545	509	636	623	424	528	199	229	213
ENSG00000279637	1945	3	1	2	0	0	0	0	1	0
ENSG00000286186	2984	10	5	9	2	0	6	6	6	4
ENSG00000275186	568	1	0	0	0	0	2	0	1	0
ENSG00000279981	2291	1	1	1	0	1	0	1	1	1
ENSG00000279397	260	0	1	0	0	0	0	0	0	0
ENSG00000286296	1185	2	0	1	0	0	2	0	0	0
ENSG00000267287	6158	12	2	3	2	6	13	2	9	0
ENSG00000267409	585	0	0	0	0	0	0	0	0	0
ENSG00000178412	1111	11	2	3	5	5	1	0	4	3
ENSG00000274828	2072	556	174	208	178	232	348	312	245	299
ENSG00000060069	7415	4195	1355	1675	1199	1090	1544	1411	1191	1438
ENSG00000266901	474	0	0	0	0	0	0	0	0	0
ENSG00000266924	636	0	0	0	0	0	0	0	0	0
ENSG00000267780	527	0	1	0	0	0	0	0	0	0
ENSG00000178342	2162	2	0	3	0	0	3	0	0	0
ENSG00000278075	349	6	3	4	2	4	8	4	1	5
ENSG00000122490	5218	4263	1206	1579	1516	1656	2220	1753	1414	1619
ENSG00000287879	2662	0	2	1	2	1	1	0	1	1
ENSG00000226742	2035	2658	996	1120	702	805	1154	750	978	1180
ENSG00000141759	5217	7947	2151	2763	2469	2022	2671	2557	2804	2700
ENSG00000267127	3902	47	16	26	14	15	45	37	26	48
ENSG00000101546	7945	1188	449	598	384	385	593	621	666	870
ENSG00000261126	6623	83	74	65	15	19	73	72	50	157
ENSG00000266909	553	1	0	1	0	0	2	2	1	4
ENSG00000101544	5657	10498	3389	4177	3422	3279	2757	3324	2612	3524
ENSG00000267270	5996	302	51	118	226	226	166	148	353	306
ENSG00000178184	4192	2556	746	843	991	813	1222	1577	673	975
ENSG00000278000	662	46	41	25	3	14	48	13	24	30
ENSG00000267251	2232	56	5	25	73	81	139	73	147	161
ENSG00000178591	1296	0	0	0	0	0	0	0	0	0
ENSG00000125788	434	0	0	0	0	0	0	0	0	0
ENSG00000088782	530	0	0	0	0	0	0	0	0	0
ENSG00000185982	403	0	0	0	0	0	0	0	0	0
ENSG00000125903	698	0	0	0	0	0	0	0	0	0
ENSG00000186458	2133	0	0	0	0	0	0	0	0	0
ENSG00000272874	1672	0	0	0	0	0	0	0	0	0
ENSG00000196476	1730	2804	1016	1122	999	1161	1458	971	1169	1428
ENSG00000247315	2752	6955	2785	3027	2792	2521	4196	2558	3156	3140
ENSG00000286158	629	0	0	0	0	0	0	0	0	0
ENSG00000225377	6273	686	275	305	188	244	232	227	266	488
ENSG00000177732	4630	10565	4134	4188	3353	3273	5271	4330	3536	5300
ENSG00000125841	2933	11847	3204	4149	4758	3496	5637	3499	4288	4384
ENSG00000101255	3030	1267	226	294	499	612	388	684	382	232
ENSG00000125826	4024	7445	2535	2816	1813	2409	3817	2635	1992	3006
ENSG00000125875	5821	8330	2724	3276	2399	2237	3043	3451	3699	4259
ENSG00000206797	100	0	0	0	0	0	0	0	0	0
ENSG00000101266	29523	23703	7713	9420	7458	6398	6859	8718	10430	10852
ENSG00000125878	1555	7	5	6	2	0	4	2	0	3
ENSG00000271303	2698	117	20	45	17	23	23	21	27	27
ENSG00000270299	2714	1	0	1	0	0	0	0	0	0
ENSG00000215397	3200	26	8	59	53	16	18	0	21	31
ENSG00000101276	3776	2	0	6	1	2	0	0	0	1
ENSG00000125898	2722	182	104	83	88	105	116	72	124	118
ENSG00000101278	531	8	1	2	0	2	1	3	1	3
ENSG00000101280	4692	4	1	6	1	3	2	5	1	0
ENSG00000101282	2757	76	35	27	15	13	18	4	16	6
ENSG00000286787	7534	137	58	77	25	49	48	51	117	85
ENSG00000125818	10361	13693	4167	5266	4045	3783	4977	4907	5764	5757
ENSG00000215388	1114	12	4	7	2	3	5	10	7	17
ENSG00000125895	2210	109	30	19	42	48	92	4	28	17
ENSG00000274269	572	2	0	1	0	1	1	0	0	0
ENSG00000215595	1609	5	2	1	5	4	7	0	0	3
ENSG00000244588	2730	0	1	1	0	0	2	0	0	0
ENSG00000101298	5709	747	266	274	263	213	356	395	419	501
ENSG00000125775	2553	95	20	35	58	53	60	27	18	28
ENSG00000274322	1375	18	3	6	2	5	2	0	8	5
ENSG00000280162	3658	1	0	0	2	0	1	1	0	2
ENSG00000234684	5308	908	419	471	274	319	373	412	452	465
ENSG00000229728	480	109	39	48	36	68	39	57	53	48
ENSG00000088832	2577	16398	4832	5850	4945	4712	5995	6960	6195	8130
ENSG00000284436	62	0	0	0	0	0	0	0	0	0
ENSG00000088833	6531	30220	9701	9593	8892	8338	13862	7357	12335	11776
ENSG00000196209	5047	0	0	0	1	0	0	0	0	0
ENSG00000242324	1720	0	0	0	0	0	0	0	0	0
ENSG00000252103	104	0	0	0	0	0	0	0	0	0
ENSG00000125900	823	0	0	0	0	0	0	0	0	0
ENSG00000260861	1283	0	0	1	0	0	0	0	0	0
ENSG00000101307	6091	68	9	28	22	18	31	24	45	34
ENSG00000271523	457	0	0	0	0	0	0	0	0	0
ENSG00000089012	2242	1	0	3	0	0	0	0	0	0
ENSG00000237914	2965	0	0	0	0	0	0	0	0	0
ENSG00000223750	1216	0	0	0	0	0	0	0	0	0
ENSG00000242348	281	0	0	0	0	0	0	0	0	0
ENSG00000236550	246	0	0	0	0	0	0	0	0	0
ENSG00000234282	493	0	0	0	0	0	0	0	0	0
ENSG00000286288	8553	5	3	1	0	0	0	0	2	0
ENSG00000271461	2185	1	0	0	0	0	0	0	0	0
ENSG00000232528	1564	5	1	2	0	0	2	3	4	4
ENSG00000276649	1607	26	7	9	2	4	2	2	15	6
ENSG00000198053	5068	3000	597	964	917	594	1496	990	1962	1139
ENSG00000233896	3231	0	0	1	0	0	0	0	0	0
ENSG00000101327	3524	0	0	1	2	0	0	0	0	0
ENSG00000227663	268	0	0	0	0	0	0	0	0	0
ENSG00000125834	6839	6899	1969	2778	2529	2146	2228	2593	2424	2758
ENSG00000286108	1804	0	0	0	0	0	0	0	0	0
ENSG00000287213	934	6	0	4	4	1	4	4	2	1
ENSG00000287561	715	19	10	10	2	12	17	6	11	9
ENSG00000226644	546	44	10	12	22	20	36	6	19	31
ENSG00000286022	2857	1	0	2	1	1	1	0	1	0
ENSG00000125780	2694	0	0	0	0	0	0	2	0	0
ENSG00000166948	2299	0	1	2	0	0	1	2	0	1
ENSG00000207305	108	0	0	0	1	0	0	0	0	0
ENSG00000125835	1278	8446	2313	3009	5037	3955	5618	3460	3129	3652
ENSG00000256566	823	16	0	4	5	3	8	5	4	5
ENSG00000088876	4643	1278	694	578	383	330	696	528	824	828
ENSG00000149488	5176	0	0	2	4	2	1	0	0	2
ENSG00000101361	4950	13347	5099	5929	4174	4443	6365	5388	7359	7660
ENSG00000284481	66	0	0	0	0	0	0	0	0	0
ENSG00000221116	75	0	0	0	0	0	0	0	0	0
ENSG00000271798	132	0	0	0	0	1	1	1	5	0
ENSG00000212498	86	0	0	0	0	0	0	0	0	0
ENSG00000229686	71	0	0	0	0	0	0	0	0	0
ENSG00000226572	72	0	0	0	0	0	0	0	0	0
ENSG00000101365	2567	7183	2460	2883	2239	2051	3542	2729	2598	2842
ENSG00000228293	872	1	0	0	5	4	0	0	1	1
ENSG00000088881	3717	4854	1797	1623	1635	1128	3559	942	1419	954
ENSG00000226217	428	0	0	0	0	0	0	0	0	0
ENSG00000088882	2376	11911	4468	4621	3568	3181	3279	2032	1035	1204
ENSG00000241690	1866	0	0	0	0	0	0	0	0	0
ENSG00000258713	754	0	1	0	0	0	0	0	0	0
ENSG00000198326	3892	0	0	0	0	0	0	0	0	0
ENSG00000132635	2320	9086	3360	3646	2606	3123	6139	2346	3545	3172
ENSG00000215305	3364	4232	1643	1747	1347	1325	2241	1434	1394	1797
ENSG00000132670	4469	21352	6071	8121	6569	5364	8034	7086	8146	7922
ENSG00000125787	823	5	2	5	0	2	4	3	2	7
ENSG00000125901	1016	3808	968	1063	1147	921	2338	919	870	951
ENSG00000101405	513	1	0	0	0	1	2	0	0	0
ENSG00000101200	619	0	1	0	0	0	0	0	0	0
ENSG00000263905	339	0	0	0	0	0	0	0	0	0
ENSG00000235958	2027	0	0	0	0	0	0	0	0	0
ENSG00000185019	4738	2018	576	785	734	609	1101	643	652	782
ENSG00000215251	2842	4008	1492	1921	1174	1268	1573	1339	1484	1765
ENSG00000088899	5395	1584	591	633	535	428	961	1059	609	722
ENSG00000198171	1832	6722	1998	2207	1710	1742	3591	1816	2233	2120
ENSG00000125877	1942	4025	1288	1544	1077	1116	1700	1444	1394	1503
ENSG00000088836	4319	96	21	38	31	12	30	72	39	60
ENSG00000277287	5678	10	3	1	6	1	0	0	1	5
ENSG00000088854	8541	2702	1052	1280	866	988	912	998	1225	1586
ENSG00000201294	107	0	0	0	0	0	0	0	0	0
ENSG00000226632	445	4	0	1	1	0	1	1	1	1
ENSG00000201346	212	0	0	0	0	0	0	0	0	0
ENSG00000225116	268	0	0	0	0	0	0	1	0	0
ENSG00000088812	8771	17808	4991	6237	5519	4483	5469	5373	7579	7311
ENSG00000230568	1477	7	2	2	0	0	0	2	1	4
ENSG00000125861	1517	1	1	1	0	0	3	0	0	0
ENSG00000149451	5834	2190	1680	1220	661	1528	1930	2476	1279	2837
ENSG00000088827	7886	4	2	4	1	3	0	3	2	6
ENSG00000132622	3133	34	12	5	14	46	14	33	5	7
ENSG00000101220	2415	3082	909	1131	1279	1167	1528	1064	889	1246
ENSG00000101222	1925	221	48	83	115	166	200	44	324	85
ENSG00000125817	2890	9187	2689	3152	4102	3581	4912	3406	3149	3363
ENSG00000101224	4314	8816	3606	3737	3339	3326	2991	6048	3893	10305
ENSG00000275491	843	17	8	10	3	13	9	15	2	21
ENSG00000274949	562	1	1	4	0	0	0	2	3	7
ENSG00000125843	5491	2260	797	1035	774	1046	1201	808	1000	1086
ENSG00000088888	11771	11073	4144	5169	4216	3510	4001	4489	5279	6973
ENSG00000229539	441	66	22	22	46	79	58	49	35	49
ENSG00000125779	6768	3790	1454	1825	1264	1221	1598	1353	1427	1958
ENSG00000199024	78	5	3	6	4	3	11	2	5	3
ENSG00000283320	62	0	0	0	0	0	0	0	0	0
ENSG00000275582	669	0	0	1	0	0	0	0	0	0
ENSG00000101236	7644	1444	469	574	545	665	489	615	601	685
ENSG00000226608	528	294	81	228	23	33	46	51	53	84
ENSG00000215063	481	0	0	0	0	0	2	0	0	0
ENSG00000205300	686	0	0	0	0	0	0	1	0	2
